,y_true,y_pred
342,0.0,0.640261709690094
343,0.0,0.0
344,0.0,0.016996383666992188
345,0.0,0.0
346,1.0,0.5186503529548645
347,0.0,0.0
348,1.0,1.0
349,0.0,0.1681433916091919
350,0.0,0.0
351,0.0,0.0
352,0.0,0.23162567615509033
353,1.0,0.9256740808486938
354,1.0,1.0
355,0.0,0.32871219515800476
356,1.0,1.0
357,0.0,0.0
358,1.0,1.0
359,0.0,0.19746294617652893
360,0.0,0.0
361,0.0,0.0
362,0.0,0.0
363,1.0,1.0
364,1.0,0.4215127229690552
365,1.0,1.0
366,0.0,0.0
367,1.0,1.0
368,1.0,1.0
369,1.0,0.8161271810531616
370,0.0,0.15951749682426453
371,0.0,0.32689714431762695
372,1.0,0.8171224594116211
373,1.0,1.0
374,0.0,0.0
375,1.0,1.0
376,1.0,1.0
377,1.0,1.0
378,1.0,0.9004411697387695
379,0.0,0.0
380,0.0,0.0
381,0.0,0.04980984330177307
382,1.0,1.0
383,1.0,1.0
384,1.0,0.95749831199646
385,1.0,1.0
386,0.0,0.0
387,0.0,0.0
388,0.0,0.0
389,1.0,1.0
390,1.0,1.0
391,0.0,0.0
392,1.0,1.0
393,0.0,0.0
394,0.0,0.0
395,1.0,1.0
396,1.0,1.0
397,0.0,0.0
398,0.0,0.0
399,0.0,0.0
400,0.0,0.0
401,0.0,0.0
402,0.0,0.6905877590179443
403,0.0,0.0
404,0.0,0.0
405,1.0,0.7224453687667847
406,0.0,0.0
407,0.0,0.6720955967903137
408,0.0,0.21185266971588135
409,0.0,0.0
410,1.0,1.0
411,1.0,1.0
412,0.0,0.0
413,0.0,0.0
414,1.0,1.0
415,1.0,1.0
416,0.0,0.0
417,1.0,1.0
418,1.0,1.0
419,0.0,0.0
420,0.0,0.0
421,0.0,0.0
422,0.0,0.0
423,0.0,0.0
424,0.0,0.6172550320625305
425,0.0,0.0
426,1.0,1.0
427,0.0,0.7244232892990112
428,1.0,1.0
429,1.0,1.0
430,0.0,0.0
431,0.0,0.0
432,1.0,1.0
433,0.0,0.0
434,0.0,0.0
435,0.0,0.2784214913845062
436,0.0,0.0
437,1.0,1.0
438,0.0,0.0
439,0.0,0.23314392566680908
440,0.0,0.0
441,0.0,0.0
442,0.0,0.0
443,0.0,0.0
444,0.0,0.0
445,0.0,0.0
446,1.0,1.0
447,1.0,1.0
448,0.0,0.08330592513084412
449,1.0,0.8092833757400513
450,0.0,0.0
451,0.0,0.0
452,0.0,0.4271315336227417
453,1.0,0.6012377142906189
454,0.0,0.0
455,0.0,0.0
456,0.0,0.0
457,1.0,1.0
458,1.0,1.0
459,0.0,0.0
460,1.0,1.0
461,0.0,0.0
462,0.0,0.0
463,1.0,1.0
464,1.0,1.0
465,0.0,0.0
466,1.0,0.6363052725791931
467,0.0,0.0
468,0.0,0.0
469,0.0,0.45953261852264404
470,0.0,0.0081423819065094
471,1.0,1.0
472,1.0,1.0
473,0.0,0.18924438953399658
474,1.0,1.0
475,0.0,0.0
476,0.0,0.18200135231018066
477,0.0,0.18418902158737183
478,1.0,1.0
479,0.0,0.4570045471191406
480,1.0,1.0
481,0.0,0.0
482,0.0,0.0
483,1.0,1.0
484,1.0,1.0
485,0.0,0.0
486,0.0,0.2502116560935974
487,0.0,0.0
488,0.0,0.0
489,1.0,1.0
490,1.0,0.9223254919052124
491,1.0,1.0
492,0.0,0.0
493,0.0,0.3047923743724823
494,1.0,1.0
495,1.0,1.0
496,0.0,0.0
497,0.0,0.09593382477760315
498,0.0,0.17647293210029602
499,1.0,0.7298678159713745
500,0.0,0.0
501,0.0,0.275931715965271
502,0.0,0.4433344602584839
503,1.0,1.0
504,0.0,0.266604483127594
505,1.0,1.0
506,0.0,0.0
507,0.0,0.0
508,0.0,0.3776400685310364
509,1.0,1.0
510,1.0,1.0
511,0.0,0.0
512,1.0,0.4656440317630768
513,1.0,1.0
514,1.0,0.9670640230178833
515,1.0,1.0
516,1.0,0.8215621709823608
517,1.0,0.7449321150779724
518,0.0,0.0
519,0.0,0.0
520,0.0,0.0
521,0.0,0.8018109798431396
522,0.0,0.0
523,0.0,0.794262170791626
524,0.0,0.0
525,0.0,0.0
526,0.0,0.0
527,0.0,0.0
528,0.0,0.2600218653678894
529,1.0,1.0
530,0.0,0.0
531,0.0,0.0
532,0.0,0.0
533,1.0,1.0
534,0.0,0.0
535,0.0,0.0
536,0.0,0.0
537,1.0,1.0
538,0.0,0.0
539,0.0,0.0
540,0.0,0.0
541,1.0,1.0
542,1.0,1.0
543,1.0,1.0
544,0.0,0.13360846042633057
545,0.0,0.0
546,0.0,0.0
547,1.0,1.0
548,1.0,1.0
549,0.0,0.0
550,0.0,0.1465872824192047
551,1.0,0.9884456396102905
552,0.0,0.03503027558326721
553,0.0,0.32671093940734863
554,1.0,1.0
555,0.0,0.0
556,1.0,1.0
557,1.0,0.7945506572723389
558,0.0,0.3248113989830017
559,0.0,0.0
560,1.0,1.0
561,1.0,1.0
562,1.0,1.0
563,1.0,1.0
564,0.0,0.0
565,1.0,1.0
566,0.0,0.0
567,1.0,1.0
568,0.0,0.0
569,1.0,1.0
570,1.0,1.0
571,0.0,0.0
572,1.0,1.0
573,1.0,1.0
574,0.0,0.0
575,0.0,0.0
576,1.0,1.0
577,0.0,0.0
578,1.0,0.6031275987625122
579,1.0,1.0
580,1.0,1.0
581,0.0,0.0
582,0.0,0.0
583,1.0,0.6125925779342651
584,0.0,0.04686546325683594
585,0.0,0.0
586,1.0,0.3683399558067322
587,0.0,0.0
588,1.0,1.0
589,1.0,1.0
590,1.0,1.0
591,1.0,1.0
592,1.0,1.0
593,0.0,0.0
594,1.0,1.0
595,1.0,0.7802206873893738
596,1.0,1.0
597,0.0,0.0
598,1.0,0.7207392454147339
599,1.0,1.0
600,1.0,1.0
601,0.0,0.0
602,1.0,1.0
603,1.0,1.0
604,1.0,1.0
605,1.0,1.0
606,0.0,0.0
607,1.0,0.8333801031112671
608,1.0,1.0
609,1.0,1.0
610,0.0,0.0
611,1.0,1.0
612,0.0,0.46754172444343567
613,0.0,0.0
614,1.0,1.0
615,0.0,0.0
616,1.0,1.0
617,0.0,0.0
618,0.0,0.0
619,1.0,1.0
620,0.0,0.0
621,1.0,1.0
622,0.0,0.0
623,0.0,0.25900065898895264
624,1.0,1.0
625,0.0,0.6661921143531799
626,1.0,1.0
627,1.0,0.746985912322998
628,1.0,0.8257206678390503
629,1.0,1.0
630,0.0,0.0
631,1.0,1.0
632,0.0,0.031312376260757446
633,0.0,0.0
634,0.0,0.0
635,0.0,0.0
636,1.0,1.0
637,0.0,0.3230459690093994
638,1.0,1.0
639,0.0,0.7386066317558289
640,1.0,1.0
641,0.0,0.0
642,1.0,0.6311307549476624
643,0.0,0.0
644,1.0,1.0
645,0.0,0.0
646,0.0,0.0
647,1.0,1.0
648,0.0,0.0
649,0.0,0.0
650,1.0,1.0
651,1.0,0.846176028251648
652,1.0,1.0
653,0.0,0.0
654,0.0,0.0
655,0.0,0.0
656,0.0,0.0
657,1.0,1.0
658,1.0,1.0
659,0.0,0.0
660,0.0,0.0
661,1.0,1.0
662,1.0,1.0
663,0.0,0.40452632308006287
664,1.0,1.0
665,0.0,0.0
666,0.0,0.0
667,1.0,1.0
668,1.0,1.0
669,0.0,0.0
670,0.0,0.0
671,0.0,0.0
672,1.0,1.0
673,0.0,0.0
674,1.0,1.0
675,0.0,0.0
676,1.0,0.6484935283660889
677,1.0,1.0
678,0.0,0.0
679,1.0,1.0
680,1.0,1.0
681,1.0,1.0
682,1.0,1.0
683,1.0,1.0
684,0.0,0.5592986941337585
685,0.0,0.0
686,1.0,1.0
687,1.0,1.0
688,0.0,0.0
689,0.0,0.3441133499145508
690,1.0,1.0
691,0.0,0.21442511677742004
692,0.0,0.0
693,1.0,1.0
694,1.0,1.0
695,0.0,0.22886168956756592
696,1.0,0.9765117168426514
697,0.0,0.15115272998809814
698,1.0,1.0
699,0.0,0.8201764822006226
700,1.0,1.0
701,0.0,0.0
702,1.0,1.0
703,0.0,0.0
704,0.0,0.0
705,0.0,0.014040648937225342
706,0.0,0.38073647022247314
707,0.0,0.08089664578437805
708,0.0,0.0
709,0.0,0.4017273783683777
710,0.0,0.0
711,1.0,1.0
712,1.0,1.0
713,1.0,1.0
714,1.0,1.0
715,0.0,0.0
716,1.0,1.0
717,0.0,0.0
718,1.0,1.0
719,1.0,1.0
720,0.0,0.0
721,1.0,0.9397902488708496
722,0.0,0.12456333637237549
723,0.0,0.0
724,0.0,0.0
725,1.0,1.0
726,1.0,1.0
727,1.0,0.9391218423843384
728,1.0,1.0
729,1.0,1.0
730,1.0,1.0
731,0.0,0.0
732,1.0,1.0
733,0.0,0.0
734,1.0,1.0
735,0.0,0.0
736,0.0,0.22853198647499084
737,0.0,0.13477292656898499
738,0.0,0.0
739,1.0,1.0
740,0.0,0.0
741,0.0,0.0
742,0.0,0.0
743,0.0,0.0
744,0.0,0.0
745,1.0,1.0
746,0.0,0.0
747,1.0,1.0
748,1.0,0.9204748272895813
749,1.0,1.0
750,1.0,1.0
751,1.0,1.0
752,1.0,1.0
753,0.0,0.3003883361816406
754,0.0,0.3742161989212036
755,1.0,1.0
756,0.0,0.0
757,0.0,0.49587056040763855
758,0.0,0.0
759,1.0,1.0
760,1.0,1.0
761,1.0,1.0
762,1.0,0.8043867349624634
763,0.0,0.0
764,1.0,1.0
765,0.0,0.007520854473114014
766,0.0,0.12031304836273193
767,1.0,0.7584109306335449
768,1.0,1.0
769,1.0,1.0
770,0.0,0.0
771,1.0,1.0
772,1.0,1.0
773,1.0,1.0
774,1.0,0.8813967704772949
775,1.0,0.8708575963973999
776,1.0,1.0
777,1.0,0.8551778197288513
778,1.0,1.0
779,1.0,1.0
780,0.0,0.31295454502105713
781,0.0,0.14828485250473022
782,0.0,0.0
783,0.0,0.0
784,0.0,0.0
785,0.0,0.0
786,1.0,1.0
787,1.0,1.0
788,1.0,1.0
789,0.0,0.0
790,0.0,0.0
791,0.0,0.0
792,0.0,0.0
793,1.0,1.0
794,1.0,1.0
795,1.0,1.0
796,1.0,1.0
797,0.0,0.4163433015346527
798,0.0,0.0
799,0.0,0.06355389952659607
800,0.0,0.6086009740829468
801,0.0,0.0
802,0.0,0.0
803,0.0,0.0
804,1.0,1.0
805,0.0,0.0
806,1.0,1.0
807,0.0,0.0
808,1.0,1.0
809,0.0,0.0
810,1.0,1.0
811,1.0,1.0
812,1.0,1.0
813,0.0,0.0
814,1.0,1.0
815,1.0,1.0
816,1.0,1.0
817,1.0,1.0
818,1.0,1.0
819,1.0,1.0
820,0.0,0.6271242499351501
821,0.0,0.0
822,0.0,0.19842049479484558
823,0.0,0.0
824,0.0,0.0
825,1.0,0.979750394821167
826,0.0,0.0
827,0.0,0.0
828,0.0,0.5409353375434875
829,0.0,0.0
830,0.0,0.12166348099708557
831,1.0,1.0
832,1.0,1.0
833,0.0,0.1006409227848053
834,1.0,0.4712497889995575
835,1.0,1.0
836,0.0,0.0
837,0.0,0.0
838,0.0,0.0
839,0.0,0.0
840,1.0,0.8501482009887695
841,1.0,1.0
842,1.0,0.9338827133178711
843,1.0,1.0
844,0.0,0.0
845,0.0,0.38518086075782776
846,0.0,0.5027002096176147
847,1.0,1.0
848,1.0,1.0
849,0.0,0.0
850,0.0,0.0
851,0.0,0.0
852,1.0,1.0
853,1.0,1.0
854,1.0,1.0
855,1.0,1.0
856,0.0,0.09200611710548401
857,0.0,0.0
858,0.0,0.0
859,1.0,1.0
860,0.0,0.0
861,0.0,0.27405810356140137
862,0.0,0.04811200499534607
863,1.0,1.0
864,0.0,0.0
865,1.0,1.0
866,1.0,1.0
867,0.0,0.0
868,1.0,1.0
869,1.0,1.0
870,0.0,0.0
871,0.0,0.0
872,0.0,0.0
873,1.0,1.0
874,1.0,1.0
875,0.0,0.0
876,1.0,1.0
877,1.0,1.0
878,0.0,0.6670103073120117
879,1.0,1.0
880,1.0,1.0
881,1.0,1.0
882,0.0,0.0
883,0.0,0.0
884,0.0,0.6294893622398376
885,1.0,0.6023731827735901
886,1.0,1.0
887,0.0,0.0
888,1.0,1.0
889,0.0,0.0
890,0.0,0.0
891,1.0,0.9961988925933838
892,1.0,1.0
893,0.0,0.0
894,0.0,0.0
895,0.0,0.11805430054664612
896,0.0,0.0
897,1.0,0.967637300491333
898,0.0,0.0
899,0.0,0.0
900,0.0,0.0
901,1.0,1.0
902,0.0,0.39755165576934814
903,1.0,1.0
904,0.0,0.0
905,1.0,1.0
906,1.0,1.0
907,1.0,0.6173349022865295
908,0.0,0.7046812772750854
909,1.0,1.0
910,1.0,1.0
911,1.0,1.0
912,1.0,1.0
913,0.0,0.0
914,1.0,1.0
915,0.0,0.5029943585395813
916,1.0,1.0
917,1.0,1.0
918,0.0,0.0
919,1.0,1.0
920,1.0,1.0
921,0.0,0.0
922,0.0,0.0
923,0.0,0.7174070477485657
924,0.0,0.0
925,0.0,0.0
926,0.0,0.0
927,1.0,1.0
928,1.0,0.7342877984046936
929,1.0,1.0
930,0.0,0.6015304923057556
931,0.0,0.0
932,0.0,0.0
933,0.0,0.3240004777908325
934,0.0,0.0
935,1.0,0.7890005111694336
936,0.0,0.0
937,0.0,0.4650871157646179
938,0.0,0.0
939,1.0,1.0
940,0.0,0.0
941,0.0,0.0
942,1.0,0.9782482385635376
943,0.0,0.0
944,1.0,1.0
945,0.0,0.0
946,0.0,0.2745615839958191
947,1.0,0.9181158542633057
948,1.0,1.0
949,0.0,0.0
950,1.0,1.0
951,0.0,0.0
952,1.0,1.0
953,1.0,0.8270705342292786
954,1.0,1.0
955,0.0,0.31293952465057373
956,0.0,0.5733289122581482
957,1.0,1.0
958,0.0,0.0
959,0.0,0.0
960,0.0,0.0
961,0.0,0.14026877284049988
962,0.0,0.3951369524002075
963,1.0,1.0
964,1.0,1.0
965,1.0,1.0
966,0.0,0.0
967,0.0,0.0
968,1.0,1.0
969,1.0,1.0
970,0.0,0.7645026445388794
971,1.0,1.0
972,0.0,0.0
973,1.0,1.0
974,1.0,1.0
975,1.0,1.0
976,0.0,0.15395516157150269
977,0.0,0.0
978,1.0,1.0
979,0.0,0.5418619513511658
980,0.0,0.124155193567276
981,1.0,0.5945281982421875
982,0.0,0.0
983,1.0,1.0
984,0.0,0.2076531946659088
985,0.0,0.0
986,0.0,0.0
987,0.0,0.4867606461048126
988,0.0,0.0
989,0.0,0.00744551420211792
990,0.0,0.6691528558731079
991,1.0,1.0
992,1.0,1.0
993,1.0,1.0
994,1.0,1.0
995,0.0,0.0
996,0.0,0.0
997,0.0,0.7602607011795044
998,1.0,0.9369378685951233
999,1.0,1.0
1000,1.0,1.0
1001,1.0,1.0
1002,1.0,1.0
1003,0.0,0.0
1004,1.0,1.0
1005,0.0,0.45693033933639526
1006,0.0,0.0
1007,1.0,0.9702901840209961
1008,1.0,1.0
1009,0.0,0.0
1010,1.0,1.0
1011,1.0,1.0
1012,1.0,0.5061447620391846
1013,1.0,1.0
1014,1.0,0.9607885479927063
1015,0.0,0.0
1016,0.0,0.22933587431907654
1017,0.0,0.572137176990509
1018,1.0,1.0
1019,1.0,1.0
1020,0.0,0.0
1021,1.0,1.0
1022,1.0,1.0
1023,0.0,0.0
1024,0.0,0.0
1025,0.0,0.0
1026,0.0,0.5788108706474304
1027,1.0,1.0
1028,0.0,0.2781503200531006
1029,0.0,0.0
1030,1.0,1.0
1031,0.0,0.0
1032,1.0,1.0
1033,1.0,1.0
1034,0.0,0.0
1035,0.0,0.0
1036,0.0,0.09237745404243469
1037,1.0,1.0
1038,1.0,1.0
1039,0.0,0.0
1040,0.0,0.0
1041,1.0,1.0
1042,0.0,0.0
1043,1.0,1.0
1044,1.0,1.0
1045,1.0,1.0
1046,1.0,1.0
1047,0.0,0.0
1048,0.0,0.0
1049,0.0,0.9694337844848633
1050,0.0,0.0
1051,0.0,0.0
1052,1.0,1.0
1053,0.0,0.3842988908290863
1054,1.0,1.0
1055,0.0,0.0
1056,0.0,0.0
1057,0.0,0.433161199092865
1058,0.0,0.0
1059,0.0,0.0
1060,1.0,1.0
1061,0.0,0.23204711079597473
1062,0.0,0.0
1063,1.0,1.0
1064,1.0,1.0
1065,0.0,0.0
1066,0.0,0.0
1067,0.0,0.0
1068,0.0,0.0
1069,1.0,1.0
1070,0.0,0.4682566821575165
1071,1.0,1.0
1072,0.0,0.0
1073,0.0,0.0
1074,0.0,0.0
1075,0.0,0.15591534972190857
1076,0.0,0.29601722955703735
1077,0.0,0.0
1078,1.0,0.9622870683670044
1079,1.0,0.5712801218032837
1080,1.0,1.0
1081,1.0,1.0
1082,0.0,0.0
1083,0.0,0.3459823727607727
1084,1.0,1.0
1085,0.0,0.429860383272171
1086,1.0,1.0
1087,1.0,1.0
1088,1.0,0.6035706996917725
1089,1.0,1.0
1090,0.0,0.0
1091,0.0,0.6149737238883972
1092,1.0,1.0
1093,1.0,1.0
1094,1.0,1.0
1095,0.0,0.0
1096,0.0,0.0
1097,1.0,1.0
1098,1.0,1.0
1099,0.0,0.0
1100,0.0,0.19812065362930298
1101,0.0,0.49037447571754456
1102,1.0,1.0
1103,0.0,0.011816293001174927
1104,1.0,1.0
1105,1.0,1.0
1106,0.0,0.0
1107,0.0,0.6568233370780945
1108,0.0,0.0
1109,0.0,0.0
1110,0.0,0.24816995859146118
1111,1.0,1.0
1112,0.0,0.775558352470398
1113,1.0,1.0
1114,1.0,1.0
1115,0.0,0.0
1116,1.0,1.0
1117,0.0,0.49756956100463867
1118,0.0,0.0
1119,1.0,1.0
1120,1.0,1.0
1121,0.0,0.05366143584251404
1122,0.0,0.0
1123,0.0,0.0
1124,1.0,0.7238178253173828
1125,1.0,1.0
1126,1.0,1.0
1127,1.0,1.0
1128,0.0,0.0
1129,0.0,0.0
1130,0.0,0.6194736361503601
1131,0.0,0.0
1132,1.0,1.0
1133,1.0,1.0
1134,1.0,0.9524314403533936
1135,0.0,0.0
1136,0.0,0.0
1137,1.0,1.0
1138,0.0,0.12028589844703674
1139,0.0,0.08661803603172302
1140,1.0,1.0
1141,1.0,1.0
1142,1.0,1.0
1143,1.0,1.0
1144,1.0,1.0
1145,1.0,0.9238574504852295
1146,1.0,0.7319105267524719
1147,1.0,1.0
1148,0.0,0.0
1149,1.0,1.0
1150,1.0,1.0
1151,0.0,0.0
1152,1.0,0.9514257907867432
1153,0.0,0.0
1154,0.0,0.20738616585731506
1155,0.0,0.0729006826877594
1156,0.0,0.0
1157,0.0,0.3499767482280731
1158,1.0,0.8718825578689575
1159,0.0,0.0
1160,1.0,1.0
1161,0.0,0.0
1162,0.0,0.0
1163,1.0,1.0
1164,0.0,0.009063154458999634
1165,1.0,1.0
1166,0.0,0.0
1167,0.0,0.43304747343063354
1168,1.0,1.0
1169,1.0,1.0
1170,0.0,0.0
1171,1.0,1.0
1172,0.0,0.0
1173,1.0,1.0
1174,1.0,1.0
1175,1.0,1.0
1176,0.0,0.0
1177,0.0,0.0
1178,1.0,0.48423004150390625
1179,0.0,0.0
1180,0.0,0.0
1181,1.0,1.0
1182,1.0,1.0
1183,0.0,0.0
1184,1.0,1.0
1185,1.0,1.0
1186,0.0,0.0
1187,0.0,0.0
1188,0.0,0.0
1189,0.0,0.0
1190,0.0,0.0
1191,0.0,0.0
1192,0.0,0.0
1193,0.0,0.0
1194,0.0,0.048626989126205444
1195,1.0,1.0
1196,0.0,0.0
1197,0.0,0.0
1198,1.0,1.0
1199,0.0,0.0
1200,0.0,0.20683637261390686
1201,1.0,1.0
1202,1.0,1.0
1203,0.0,0.0
1204,0.0,0.0635080337524414
1205,0.0,0.5323156714439392
1206,0.0,0.0
1207,0.0,0.0
1208,0.0,0.2882040739059448
1209,1.0,1.0
1210,0.0,0.0
1211,1.0,0.8263124823570251
1212,1.0,0.6600745916366577
1213,0.0,0.23519691824913025
1214,1.0,1.0
1215,1.0,1.0
1216,1.0,1.0
1217,1.0,0.5604950189590454
1218,0.0,0.0
1219,0.0,0.0
1220,0.0,0.0
1221,1.0,1.0
1222,0.0,0.0
1223,0.0,0.0
