epoch;accuracy;loss;precision;val_accuracy;val_loss;val_precision
0;0.6469889283180237;0.6278064250946045;0.7135416865348816;0.802281379699707;0.49838584661483765;0.882758617401123
1;0.8098256587982178;0.4453712999820709;0.8629531264305115;0.8631178736686707;0.3620585501194;0.8813559412956238
2;0.8573692440986633;0.34849080443382263;0.8791297078132629;0.8783270120620728;0.29368627071380615;0.8916666507720947
3;0.8811410665512085;0.31539416313171387;0.9033038020133972;0.8884664177894592;0.26134172081947327;0.8815789222717285
4;0.8755943179130554;0.29618924856185913;0.8926014304161072;0.9036755561828613;0.2405417412519455;0.9103260636329651
5;0.8803486824035645;0.27647900581359863;0.89486163854599;0.9011406898498535;0.2303631752729416;0.8989361524581909
6;0.8961964845657349;0.26850512623786926;0.9106719493865967;0.9087452292442322;0.21842952072620392;0.91576087474823
7;0.8946117162704468;0.25382688641548157;0.9103885889053345;0.9087452292442322;0.21320274472236633;0.9112903475761414
8;0.9049128293991089;0.25045904517173767;0.9206978678703308;0.9138149619102478;0.20278559625148773;0.9234972596168518
9;0.9025356769561768;0.23212112486362457;0.9243764877319336;0.9201520681381226;0.1940234750509262;0.931506872177124
10;0.9033280611038208;0.22866758704185486;0.9265536665916443;0.9252218008041382;0.19042083621025085;0.9322493076324463
11;0.9045166373252869;0.25303518772125244;0.91996830701828;0.9302915334701538;0.1837092787027359;0.9400544762611389
12;0.9057052135467529;0.22149790823459625;0.9248601198196411;0.9315589070320129;0.17824208736419678;0.9402173757553101
13;0.9128367900848389;0.2181871384382248;0.9313647150993347;0.9315589070320129;0.17355792224407196;0.9354838728904724
14;0.910855770111084;0.22162482142448425;0.9338709712028503;0.9290241003036499;0.17112325131893158;0.9522472023963928
15;0.9140253663063049;0.21795426309108734;0.9494195580482483;0.9302915334701538;0.1663990616798401;0.9523809552192688
16;0.910459578037262;0.2313656508922577;0.9345189929008484;0.9353612065315247;0.1629285216331482;0.9455040693283081
17;0.906893789768219;0.23355470597743988;0.9390444755554199;0.9378960728645325;0.16244584321975708;0.9607843160629272
18;0.9092710018157959;0.22455203533172607;0.9429752230644226;0.9404309391975403;0.16003543138504028;0.9534246325492859
