epoch;accuracy;loss;precision;val_accuracy;val_loss;val_precision
0;0.6770998239517212;0.6100603938102722;0.7102076411247253;0.7883396744728088;0.5301390886306763;0.7906336188316345
1;0.7923930287361145;0.4842070937156677;0.8267451524734497;0.8466413021087646;0.40009739995002747;0.8681948184967041
2;0.8577654361724854;0.3877623677253723;0.876800000667572;0.8707224130630493;0.32419025897979736;0.875
3;0.8605388402938843;0.3503784239292145;0.8835893273353577;0.8757921457290649;0.2856839597225189;0.8910614252090454
4;0.8740094900131226;0.3181362450122833;0.8873128294944763;0.8859315514564514;0.2608192563056946;0.8999999761581421
5;0.8799524307250977;0.2965647578239441;0.8992000222206116;0.8884664177894592;0.244606614112854;0.9027777910232544
6;0.8851029872894287;0.2911375164985657;0.8946135640144348;0.8935361504554749;0.23089613020420074;0.9176136255264282
7;0.8870840072631836;0.27329331636428833;0.9057508111000061;0.9036755561828613;0.22425846755504608;0.903743326663971
8;0.8902535438537598;0.2720053493976593;0.8938461542129517;0.9062104225158691;0.2129865139722824;0.9175823926925659
9;0.9005546569824219;0.22929975390434265;0.9146919250488281;0.91128009557724;0.21151550114154816;0.9254143834114075
10;0.9084786176681519;0.24901112914085388;0.9273163080215454;0.9138149619102478;0.1956130713224411;0.9329608678817749
11;0.8886687755584717;0.27152666449546814;0.9187192320823669;0.9138149619102478;0.19331245124340057;0.9454023241996765
12;0.9017432928085327;0.23330330848693848;0.9222133159637451;0.9188846349716187;0.185846745967865;0.9385474920272827
13;0.8985736966133118;0.23449228703975677;0.9110936522483826;0.9239543676376343;0.18067601323127747;0.9368131756782532
14;0.9001584649085999;0.21203260123729706;0.9126672148704529;0.9353612065315247;0.17556867003440857;0.9479451775550842
15;0.91204434633255;0.21790017187595367;0.9340305924415588;0.9353612065315247;0.17145270109176636;0.9455040693283081
16;0.9084786176681519;0.23750583827495575;0.91796875;0.9391635060310364;0.1666887104511261;0.9508196711540222
17;0.9132329821586609;0.22046594321727753;0.9280063509941101;0.9353612065315247;0.16314318776130676;0.9504132270812988
18;0.9175911545753479;0.21114704012870789;0.9347653388977051;0.9378960728645325;0.15856118500232697;0.9531680345535278
19;0.9132329821586609;0.2157105803489685;0.9273301959037781;0.9404309391975403;0.1553296595811844;0.9534246325492859
20;0.9128367900848389;0.21687288582324982;0.9426699280738831;0.9340937733650208;0.15700826048851013;0.9657142758369446
21;0.916006326675415;0.20055940747261047;0.940177857875824;0.9353612065315247;0.1530032753944397;0.9605633616447449
22;0.9223454594612122;0.1945289820432663;0.9402390718460083;0.9416983723640442;0.15043385326862335;0.9560439586639404
23;0.9183835387229919;0.19584576785564423;0.9418886303901672;0.9505703449249268;0.15279178321361542;0.9618528485298157
24;0.9267036318778992;0.18829552829265594;0.9379906058311462;0.9455006122589111;0.15297462046146393;0.9514824748039246
25;0.923930287361145;0.18227660655975342;0.9328649640083313;0.9493029117584229;0.15032120048999786;0.95923912525177
26;0.928288459777832;0.192704439163208;0.9375;0.9505703449249268;0.14836852252483368;0.9593495726585388
27;0.918779730796814;0.19906486570835114;0.9274570941925049;0.9531052112579346;0.14674298465251923;0.9620596170425415
28;0.9318541884422302;0.19148823618888855;0.9392995834350586;0.9543726444244385;0.14537349343299866;0.9621621370315552
29;0.923137903213501;0.19694343209266663;0.9280742406845093;0.9543726444244385;0.14385667443275452;0.9621621370315552
30;0.9294770359992981;0.18228822946548462;0.9362859129905701;0.9543726444244385;0.1417011171579361;0.9621621370315552
31;0.9259112477302551;0.19562703371047974;0.9372056722640991;0.9581748843193054;0.14042150974273682;0.9624664783477783
32;0.9207606911659241;0.17732293903827667;0.928404688835144;0.9543726444244385;0.13731376826763153;0.9621621370315552
33;0.9267036318778992;0.17808522284030914;0.9332298040390015;0.948035478591919;0.13563492894172668;0.9616438150405884
34;0.9334389567375183;0.17625610530376434;0.9521149396896362;0.948035478591919;0.13508805632591248;0.9641873240470886
35;0.924326479434967;0.1939859837293625;0.9432907104492188;0.9493029117584229;0.13295483589172363;0.9617486596107483
36;0.9306656122207642;0.180166095495224;0.9371117949485779;0.9569074511528015;0.13137812912464142;0.9623655676841736
37;0.9255150556564331;0.1818104088306427;0.9337490200996399;0.9581748843193054;0.13169340789318085;0.9624664783477783
38;0.9342314004898071;0.18021927773952484;0.9450980424880981;0.9607097506523132;0.13139702379703522;0.960212230682373
39;0.9314579963684082;0.19834153354167938;0.9358578324317932;0.9607097506523132;0.13050159811973572;0.960212230682373
40;0.9270998239517212;0.18199211359024048;0.9339549541473389;0.9531052112579346;0.12990935146808624;0.9620596170425415
41;0.9326465725898743;0.1872880905866623;0.9449252486228943;0.9556400775909424;0.12793071568012238;0.9647696614265442
42;0.9306656122207642;0.18642352521419525;0.9391575455665588;0.9594423174858093;0.12673132121562958;0.9625668525695801
43;0.9374009370803833;0.16902035474777222;0.9372609257698059;0.9581748843193054;0.12587352097034454;0.9649595618247986
44;0.9306656122207642;0.18155770003795624;0.946825385093689;0.9505703449249268;0.12824983894824982;0.9695290923118591
45;0.928288459777832;0.16767743229866028;0.9423380494117737;0.9556400775909424;0.12424904853105545;0.9673024415969849
46;0.9306656122207642;0.169167622923851;0.9454113841056824;0.9607097506523132;0.12195305526256561;0.9626666903495789
47;0.9306656122207642;0.1802666187286377;0.9371117949485779;0.9607097506523132;0.12114167958498001;0.9626666903495789
48;0.9342314004898071;0.19281400740146637;0.9335370659828186;0.9594423174858093;0.1242678090929985;0.9650537371635437
49;0.9354199767112732;0.18557703495025635;0.9466248154640198;0.9581748843193054;0.12347869575023651;0.9649595618247986
50;0.9366085529327393;0.16826406121253967;0.94259113073349;0.9607097506523132;0.1219530701637268;0.9651474356651306
51;0.9409667253494263;0.15075908601284027;0.9514106512069702;0.9619771838188171;0.12028496712446213;0.9652406573295593
52;0.9322503805160522;0.17319485545158386;0.94140625;0.9619771838188171;0.11854223161935806;0.9627659320831299
53;0.9338352084159851;0.15582022070884705;0.9388545155525208;0.9619771838188171;0.11725964397192001;0.9603174328804016
54;0.9385895133018494;0.16881731152534485;0.9421296119689941;0.964512050151825;0.11782491952180862;0.9654255509376526
55;0.9290808439254761;0.1646210104227066;0.9322034120559692;0.963244616985321;0.11700344830751419;0.960422158241272
56;0.9473058581352234;0.15923932194709778;0.9464831948280334;0.9619771838188171;0.11523190140724182;0.9652406573295593
57;0.9362123608589172;0.15568044781684875;0.9467084407806396;0.9607097506523132;0.11573704332113266;0.9676550030708313
58;0.9397781491279602;0.17354021966457367;0.9443155527114868;0.9607097506523132;0.11354784667491913;0.9651474356651306
59;0.9389857649803162;0.17685942351818085;0.948397159576416;0.9619771838188171;0.112180694937706;0.9652406573295593
60;0.9409667253494263;0.1519530564546585;0.9479004740715027;0.9594423174858093;0.11171194165945053;0.970108687877655
61;0.9409667253494263;0.14712435007095337;0.9514106512069702;0.9619771838188171;0.10966320335865021;0.9652406573295593
62;0.9385895133018494;0.15426863729953766;0.9441860318183899;0.964512050151825;0.10918323695659637;0.9629629850387573
63;0.9433438777923584;0.15684279799461365;0.9488372206687927;0.963244616985321;0.10876374691724777;0.9678283929824829
64;0.9389857649803162;0.15585093200206757;0.9449185132980347;0.9607097506523132;0.10769296437501907;0.960212230682373
65;0.9405705332756042;0.1430172175168991;0.9416730403900146;0.9657794833183289;0.1075122058391571;0.9630606770515442
66;0.9413629174232483;0.14113812148571014;0.9377372860908508;0.964512050151825;0.10641603916883469;0.9629629850387573
67;0.9437400698661804;0.1488390415906906;0.9386827945709229;0.9670469164848328;0.10583170503377914;0.9631578922271729
68;0.9500792622566223;0.15822365880012512;0.9474486112594604;0.9670469164848328;0.10518349707126617;0.9631578922271729
69;0.9429476857185364;0.16971752047538757;0.9426167011260986;0.9657794833183289;0.10424294322729111;0.9630606770515442
70;0.9425514936447144;0.16335813701152802;0.9365558624267578;0.9670469164848328;0.10270638763904572;0.9631578922271729
71;0.9377971291542053;0.16064558923244476;0.9307228922843933;0.9657794833183289;0.10111480206251144;0.9582245349884033
72;0.9437400698661804;0.17425674200057983;0.9447429180145264;0.9670469164848328;0.10283537209033966;0.9631578922271729
73;0.9469096660614014;0.13586604595184326;0.9377344250679016;0.9683143496513367;0.10158828645944595;0.9656991958618164
74;0.9449287056922913;0.149622842669487;0.9476116895675659;0.9708491563796997;0.10111553966999054;0.9683377146720886
75;0.9457210898399353;0.15151004493236542;0.9429223537445068;0.9695817232131958;0.09979598224163055;0.9657894968986511
76;0.9389857649803162;0.183298721909523;0.9226234555244446;0.9695817232131958;0.1549622118473053;0.9561855792999268
77;0.9477020502090454;0.1793346405029297;0.9332839250564575;0.9695817232131958;0.15316666662693024;0.963350772857666
78;0.9492868185043335;0.17018726468086243;0.941974401473999;0.9670469164848328;0.10614169389009476;0.9631578922271729
79;0.9449287056922913;0.14838388562202454;0.932935893535614;0.9695817232131958;0.1019609272480011;0.963350772857666
