epoch;accuracy;loss;precision;val_accuracy;val_loss;val_precision
0;0.6667987108230591;0.6257412433624268;0.6932772994041443;0.8136882185935974;0.5065291523933411;0.8199446201324463
1;0.8046751022338867;0.4619764983654022;0.8201267719268799;0.8466413021087646;0.3781891465187073;0.8724637627601624
2;0.8415213823318481;0.37410250306129456;0.8612670302391052;0.8694549798965454;0.30541712045669556;0.8873239159584045
3;0.8645008206367493;0.3440670371055603;0.8820717334747314;0.8770595788955688;0.2672913372516632;0.9025787711143494
4;0.8700475692749023;0.314231276512146;0.8815686106681824;0.8897338509559631;0.25301867723464966;0.9193083643913269
5;0.8835182189941406;0.2769201695919037;0.9005568623542786;0.892268717288971;0.23908348381519318;0.9197707772254944
6;0.8918383717536926;0.265542596578598;0.9003115296363831;0.8935361504554749;0.228549063205719;0.9152542352676392
7;0.8985736966133118;0.27888911962509155;0.9085223078727722;0.9011406898498535;0.21950924396514893;0.9213483333587646
8;0.8938193321228027;0.2539423108100891;0.9000774621963501;0.9036755561828613;0.21394012868404388;0.9217877388000488
9;0.9021394848823547;0.24478299915790558;0.9117187261581421;0.9087452292442322;0.205945685505867;0.9322034120559692
10;0.9033280611038208;0.23967872560024261;0.9132134318351746;0.9100126624107361;0.19989052414894104;0.9323943853378296
11;0.9072900414466858;0.2633742690086365;0.9271417260169983;0.9125475287437439;0.19512489438056946;0.9376770257949829
12;0.9041204452514648;0.25671496987342834;0.9185770750045776;0.9125475287437439;0.1900017410516739;0.9376770257949829
13;0.9124405980110168;0.22829601168632507;0.9179566502571106;0.9214195013046265;0.18574973940849304;0.9388889074325562
14;0.91204434633255;0.22943100333213806;0.9153195023536682;0.9226869344711304;0.18064528703689575;0.9390581846237183
15;0.911251962184906;0.24352891743183136;0.9145496487617493;0.9226869344711304;0.17652270197868347;0.941504180431366
16;0.9100633859634399;0.22606393694877625;0.9182242751121521;0.9239543676376343;0.17271827161312103;0.9491525292396545
17;0.914817750453949;0.22656626999378204;0.928909957408905;0.9290241003036499;0.17003270983695984;0.9599999785423279
18;0.9211568832397461;0.2059040367603302;0.930468738079071;0.9315589070320129;0.16846324503421783;0.9525139927864075
19;0.9132329821586609;0.19931389391422272;0.9213395714759827;0.9353612065315247;0.16584260761737823;0.9579831957817078
20;0.915213942527771;0.21618729829788208;0.92494136095047;0.9315589070320129;0.1624464988708496;0.9576271176338196
21;0.9211568832397461;0.21915628015995026;0.9277950525283813;0.9315589070320129;0.16046471893787384;0.949999988079071
22;0.9267036318778992;0.216842383146286;0.9332298040390015;0.9328263401985168;0.1578473597764969;0.950138509273529
23;0.9211568832397461;0.18895483016967773;0.930468738079071;0.9353612065315247;0.15585175156593323;0.9579831957817078
24;0.9183835387229919;0.20563870668411255;0.92277991771698;0.9378960728645325;0.1541556715965271;0.9633802771568298
25;0.9167987108230591;0.20684480667114258;0.9258391857147217;0.9353612065315247;0.15276947617530823;0.9631727933883667
26;0.9175911545753479;0.2056574821472168;0.9239720702171326;0.9366286396980286;0.15278783440589905;0.9659090638160706
27;0.919175922870636;0.20334526896476746;0.9268482327461243;0.9328263401985168;0.1510409563779831;0.9710144996643066
28;0.9171949028968811;0.17982006072998047;0.9403225779533386;0.9340937733650208;0.14787225425243378;0.9630681872367859
29;0.9140253663063049;0.20634126663208008;0.9287974834442139;0.9366286396980286;0.1480601280927658;0.9712643623352051
30;0.9223454594612122;0.19963163137435913;0.9395385980606079;0.9366286396980286;0.14457479119300842;0.9659090638160706
31;0.923534095287323;0.19320136308670044;0.9375987648963928;0.9366286396980286;0.14420463144779205;0.9659090638160706
32;0.9263074398040771;0.18981587886810303;0.93794184923172;0.9378960728645325;0.14104010164737701;0.9633802771568298
33;0.9306656122207642;0.18495197594165802;0.9426100850105286;0.9429658055305481;0.14257754385471344;0.9854227304458618
34;0.9223454594612122;0.18599054217338562;0.9402390718460083;0.9429658055305481;0.14308437705039978;0.9854227304458618
35;0.920364499092102;0.19680814445018768;0.9428341388702393;0.9442331790924072;0.13940207660198212;0.977142870426178
36;0.9267036318778992;0.17635475099086761;0.9435611963272095;0.9429658055305481;0.13749688863754272;0.9716714024543762
37;0.9270998239517212;0.18220235407352448;0.9326103925704956;0.9429658055305481;0.13668884336948395;0.9690141081809998
38;0.9338352084159851;0.18554934859275818;0.9422776699066162;0.9416983723640442;0.13590386509895325;0.9689265489578247
39;0.9385895133018494;0.16595496237277985;0.9394171833992004;0.9429658055305481;0.13356506824493408;0.9612188339233398
40;0.9377971291542053;0.1746712625026703;0.9468749761581421;0.9416983723640442;0.13168741762638092;0.9560439586639404
41;0.9338352084159851;0.16598109900951385;0.9436619877815247;0.948035478591919;0.13094110786914825;0.9693593382835388
42;0.9354199767112732;0.19521698355674744;0.9376922845840454;0.9493029117584229;0.12931197881698608;0.9694444537162781
43;0.9306656122207642;0.18176700174808502;0.9344135522842407;0.9455006122589111;0.12693475186824799;0.9614325165748596
44;0.9338352084159851;0.1889493465423584;0.9361538290977478;0.948035478591919;0.12554199993610382;0.9667590260505676
45;0.9358161687850952;0.1851181834936142;0.9357306957244873;0.9493029117584229;0.12404122203588486;0.9694444537162781
46;0.9350237846374512;0.17597846686840057;0.937644362449646;0.9531052112579346;0.12300378829240799;0.9722991585731506
47;0.9306656122207642;0.1777176707983017;0.9391575455665588;0.9391635060310364;0.1295827031135559;0.9824561476707458
48;0.9294770359992981;0.17618639767169952;0.9474103450775146;0.9429658055305481;0.12686605751514435;0.9770773649215698
49;0.9358161687850952;0.1552552580833435;0.9530628323554993;0.9442331790924072;0.12404053658246994;0.977142870426178
