epoch;accuracy;loss;precision;val_accuracy;val_loss;val_precision
0;0.7048336267471313;0.574741005897522;0.6720296740531921;0.8859315514564514;0.49979260563850403;0.8444976210594177
1;0.8236925601959229;0.4710477590560913;0.811499297618866;0.8669201731681824;0.39929771423339844;0.8601583242416382
2;0.8518224954605103;0.3854886293411255;0.8519362211227417;0.8783270120620728;0.32179200649261475;0.8983050584793091
3;0.8609350323677063;0.33029472827911377;0.8699377179145813;0.8757921457290649;0.2871302664279938;0.8867403268814087
4;0.8617274165153503;0.33243876695632935;0.8701399564743042;0.8808618783950806;0.3093563914299011;0.8901098966598511
5;0.8736132979393005;0.30332762002944946;0.8841940760612488;0.8884664177894592;0.30109140276908875;0.8835979104042053
6;0.8732171058654785;0.28234001994132996;0.883502721786499;0.8808618783950806;0.25034868717193604;0.883783757686615
7;0.8795562386512756;0.3010464012622833;0.8909803628921509;0.8808618783950806;0.24788884818553925;0.8817204236984253
8;0.8831220269203186;0.27228739857673645;0.8973143696784973;0.8884664177894592;0.2383773922920227;0.89402174949646
9;0.8823296427726746;0.3004598617553711;0.9009584784507751;0.8884664177894592;0.2745192050933838;0.8961748480796814
10;0.8819334506988525;0.28880831599235535;0.9002394080162048;0.8973383903503418;0.26967599987983704;0.9090909361839294
11;0.8874801993370056;0.27790871262550354;0.8994501233100891;0.891001284122467;0.2710290849208832;0.8924731016159058
12;0.8910459876060486;0.26844316720962524;0.9071428775787354;0.9011406898498535;0.21962878108024597;0.9166666865348816
13;0.8902535438537598;0.25349968671798706;0.9057052135467529;0.8986058235168457;0.2597217261791229;0.9116021990776062
14;0.8914421796798706;0.2502356171607971;0.9033778309822083;0.9011406898498535;0.21201880276203156;0.9143646359443665
15;0.8795562386512756;0.2425559163093567;0.9023405909538269;0.9036755561828613;0.20643843710422516;0.9194444417953491
16;0.9033280611038208;0.2418137937784195;0.9293257594108582;0.9062104225158691;0.1999003142118454;0.9222221970558167
17;0.8981775045394897;0.2523029148578644;0.9136291742324829;0.9125475287437439;0.1975380927324295;0.9164420366287231
18;0.8902535438537598;0.26645627617836;0.9012539386749268;0.9125475287437439;0.1977386623620987;0.9120000004768372
19;0.9001584649085999;0.24293024837970734;0.9113725423812866;0.9138149619102478;0.19411368668079376;0.9166666865348816
20;0.9013470411300659;0.2434382140636444;0.9115806221961975;0.9150823950767517;0.1879318505525589;0.9260274171829224
21;0.9029318690299988;0.24345262348651886;0.9144427180290222;0.9176172614097595;0.18635530769824982;0.9383753538131714
22;0.8973851203918457;0.2537429630756378;0.9208400845527649;0.9163498282432556;0.18636266887187958;0.9482758641242981
23;0.8985736966133118;0.22832362353801727;0.9230769276618958;0.9163498282432556;0.1828303337097168;0.9406779408454895
24;0.8969889283180237;0.2480708658695221;0.9194198250770569;0.9176172614097595;0.18000856041908264;0.9408450722694397
25;0.9053090214729309;0.24140669405460358;0.9268488883972168;0.9252218008041382;0.1785537451505661;0.9467787146568298
26;0.91204434633255;0.21480822563171387;0.9326383471488953;0.927756667137146;0.17666476964950562;0.9445983171463013
27;0.9037242531776428;0.24482280015945435;0.9225239753723145;0.927756667137146;0.17216749489307404;0.9445983171463013
28;0.9100633859634399;0.21703098714351654;0.9228346347808838;0.927756667137146;0.17172513902187347;0.9445983171463013
29;0.9013470411300659;0.23432771861553192;0.9141732454299927;0.9290241003036499;0.16957437992095947;0.9447513818740845
30;0.915610134601593;0.21142578125;0.9303797483444214;0.9340937733650208;0.16454489529132843;0.9429348111152649
31;0.9164025187492371;0.20440413057804108;0.9298107028007507;0.9353612065315247;0.16327974200248718;0.9407008290290833
32;0.9164025187492371;0.23460449278354645;0.9298107028007507;0.9366286396980286;0.15923230350017548;0.9505494236946106
