epoch;accuracy;loss;precision;val_accuracy;val_loss;val_precision
0;0.5752773284912109;0.7112340927124023;0.6320645809173584;0.7756654024124146;0.5759422779083252;0.9036144614219666
1;0.7622820734977722;0.5323672294616699;0.8218548893928528;0.8428390622138977;0.44944512844085693;0.871345043182373
2;0.825673520565033;0.4133449196815491;0.8651399612426758;0.8593155741691589;0.3515082001686096;0.863760232925415
3;0.8522186875343323;0.3640105426311493;0.874193549156189;0.8605830073356628;0.30180633068084717;0.864130437374115
4;0.8664817810058594;0.3244606554508209;0.8893376588821411;0.8732572793960571;0.27376461029052734;0.8736559152603149
5;0.8660855889320374;0.3138415515422821;0.8824464082717896;0.8732572793960571;0.2565145492553711;0.8677248954772949
6;0.8767828941345215;0.3141483962535858;0.8928571343421936;0.8833966851234436;0.24433107674121857;0.8743455410003662
7;0.8811410665512085;0.2850010395050049;0.8944050669670105;0.8884664177894592;0.2313358187675476;0.8877005577087402
8;0.8815372586250305;0.2994741201400757;0.9020866751670837;0.892268717288971;0.22428569197654724;0.890666663646698
9;0.8902535438537598;0.2946140766143799;0.905063271522522;0.894803524017334;0.21735022962093353;0.8912466764450073
10;0.8886687755584717;0.26574641466140747;0.8996865153312683;0.9062104225158691;0.20764918625354767;0.9108108282089233
11;0.9005546569824219;0.26931682229042053;0.9166666865348816;0.9036755561828613;0.20467226207256317;0.903743326663971
12;0.8958002924919128;0.26049935817718506;0.9125596284866333;0.9252218008041382;0.1931602507829666;0.9322493076324463
13;0.9013470411300659;0.23161622881889343;0.920799970626831;0.9188846349716187;0.19087831676006317;0.9153439402580261
14;0.906101405620575;0.22384127974510193;0.9202211499214172;0.9302915334701538;0.17945019900798798;0.9353099465370178
15;0.91204434633255;0.23867583274841309;0.930566668510437;0.9315589070320129;0.19551560282707214;0.921875
16;0.9132329821586609;0.23257236182689667;0.928684651851654;0.9353612065315247;0.17369692027568817;0.9359999895095825
17;0.9140253663063049;0.22355400025844574;0.9241001605987549;0.9340937733650208;0.16646844148635864;0.9381720423698425
18;0.9124405980110168;0.23834286630153656;0.9340835809707642;0.9366286396980286;0.16414561867713928;0.9632768630981445
19;0.91204434633255;0.23152413964271545;0.9440329074859619;0.9404309391975403;0.16189205646514893;0.9584487676620483
20;0.9076862335205078;0.21240463852882385;0.9327390789985657;0.9416983723640442;0.15788421034812927;0.9510869383811951
21;0.9223454594612122;0.19767075777053833;0.9353821873664856;0.9416983723640442;0.15509404242038727;0.958563506603241
22;0.9179873466491699;0.2135721892118454;0.9376000165939331;0.9455006122589111;0.1532486379146576;0.9514824748039246
23;0.9183835387229919;0.21192888915538788;0.9348689317703247;0.946768045425415;0.15067365765571594;0.9516128897666931
24;0.924326479434967;0.21011123061180115;0.9383886456489563;0.946768045425415;0.14780572056770325;0.954054057598114
25;0.9211568832397461;0.2026802897453308;0.9366085529327393;0.9493029117584229;0.14536044001579285;0.9543010592460632
26;0.9274960160255432;0.19631676375865936;0.9450637102127075;0.9493029117584229;0.14370845258235931;0.9567567706108093
27;0.9223454594612122;0.20332220196723938;0.9395385980606079;0.9556400775909424;0.1414579153060913;0.9647696614265442
28;0.920364499092102;0.18530835211277008;0.9317111372947693;0.9505703449249268;0.13936451077461243;0.9520000219345093
29;0.9267036318778992;0.19703996181488037;0.9352574348449707;0.9518377780914307;0.13719463348388672;0.9545454382896423
30;0.9259112477302551;0.19407853484153748;0.9427663087844849;0.9442331790924072;0.14124533534049988;0.9638888835906982
31;0.9263074398040771;0.1758495718240738;0.9470729827880859;0.948035478591919;0.1396389752626419;0.9641873240470886
32;0.9255150556564331;0.19379061460494995;0.9434263110160828;0.9505703449249268;0.13832096755504608;0.9669421315193176
33;0.9247226715087891;0.18774639070034027;0.9412232041358948;0.9518377780914307;0.13664087653160095;0.969613254070282
34;0.9247226715087891;0.19556443393230438;0.9426294565200806;0.9518377780914307;0.1348915696144104;0.9644808769226074
35;0.9251188635826111;0.16945385932922363;0.9398733973503113;0.9569074511528015;0.13350866734981537;0.9648648500442505
36;0.9338352084159851;0.1855861246585846;0.9429687261581421;0.9594423174858093;0.1310136467218399;0.9650537371635437
37;0.9350237846374512;0.179081991314888;0.9479905366897583;0.9594423174858093;0.12887795269489288;0.9650537371635437
38;0.9290808439254761;0.18164975941181183;0.9403453469276428;0.9569074511528015;0.12711864709854126;0.957446813583374
39;0.9302694201469421;0.17761573195457458;0.9384255409240723;0.9594423174858093;0.12545783817768097;0.9576719403266907
40;0.9397781491279602;0.16893444955348969;0.9512961506843567;0.9594423174858093;0.1243610680103302;0.9576719403266907
41;0.9389857649803162;0.17628441751003265;0.9456099271774292;0.9581748843193054;0.12377835810184479;0.9599999785423279
42;0.9366085529327393;0.17868489027023315;0.9358288645744324;0.9607097506523132;0.12218620628118515;0.960212230682373
43;0.9397781491279602;0.175724595785141;0.9443155527114868;0.9594423174858093;0.11963143944740295;0.9576719403266907
44;0.9362123608589172;0.16449221968650818;0.9364471435546875;0.9594423174858093;0.11805874854326248;0.9576719403266907
45;0.9346275925636292;0.16396790742874146;0.9396284818649292;0.964512050151825;0.11514344811439514;0.9629629850387573
46;0.9457210898399353;0.1462712585926056;0.9490740895271301;0.9657794833183289;0.11314688622951508;0.9679999947547913
47;0.9441362619400024;0.15761204063892365;0.9517133831977844;0.9607097506523132;0.11219476908445358;0.9577836394309998
48;0.9457210898399353;0.17079947888851166;0.9511628150939941;0.964512050151825;0.11343559622764587;0.9581151604652405
49;0.9453248977661133;0.16647379100322723;0.9469638466835022;0.9683143496513367;0.1114526316523552;0.9608355164527893
0;0.5982567071914673;0.6621044278144836;0.5918106436729431;0.8441064357757568;0.5644451379776001;0.8674351572990417
1;0.7908082604408264;0.5238792300224304;0.8160261511802673;0.8605830073356628;0.4335462152957916;0.8918128609657288
2;0.826862096786499;0.4272821247577667;0.864249587059021;0.8707224130630493;0.3443145155906677;0.9011628031730652
3;0.8510301113128662;0.37271276116371155;0.881286084651947;0.8719898462295532;0.29959923028945923;0.8901408314704895
4;0.8518224954605103;0.3602541983127594;0.8681493401527405;0.8833966851234436;0.2706161439418793;0.8928571343421936
5;0.8680665493011475;0.3251957595348358;0.8811023831367493;0.8846641182899475;0.2510093152523041;0.8953167796134949
6;0.8775752782821655;0.29471421241760254;0.8961661458015442;0.8998732566833496;0.23967544734477997;0.9211267828941345
7;0.8744056820869446;0.30354273319244385;0.8942307829856873;0.9087452292442322;0.2266228199005127;0.91576087474823
8;0.8914421796798706;0.28234341740608215;0.9040125608444214;0.9150823950767517;0.21611575782299042;0.9237056970596313
9;0.8870840072631836;0.2837991416454315;0.9044585824012756;0.9163498282432556;0.2066231071949005;0.9216216206550598
10;0.8965927362442017;0.263945996761322;0.9068857431411743;0.9226869344711304;0.20276601612567902;0.9342465996742249
11;0.8997622728347778;0.26181215047836304;0.9158729910850525;0.9290241003036499;0.19349156320095062;0.9375
12;0.8930269479751587;0.24529865384101868;0.909451961517334;0.9315589070320129;0.18607215583324432;0.9378378391265869
13;0.910855770111084;0.23606623709201813;0.9276629686355591;0.9340937733650208;0.1793103665113449;0.9429348111152649
14;0.9124405980110168;0.23774799704551697;0.9251968264579773;0.9340937733650208;0.17384734749794006;0.9405405521392822
15;0.9084786176681519;0.23915833234786987;0.9252782464027405;0.9353612065315247;0.16622085869312286;0.9455040693283081
16;0.9207606911659241;0.203616663813591;0.9244410395622253;0.9340937733650208;0.1613215208053589;0.9405405521392822
17;0.9171949028968811;0.2246577888727188;0.9292452931404114;0.9391635060310364;0.15742310881614685;0.9508196711540222
18;0.923137903213501;0.2133752852678299;0.9267540574073792;0.9455006122589111;0.15751443803310394;0.9514824748039246
19;0.9096671938896179;0.2245221734046936;0.9136468768119812;0.9455006122589111;0.15540102124214172;0.9639889001846313
20;0.9167987108230591;0.2168184220790863;0.9298660159111023;0.948035478591919;0.1511121243238449;0.9616438150405884
21;0.9179873466491699;0.20725829899311066;0.9320695400238037;0.9493029117584229;0.14759306609630585;0.9617486596107483
22;0.9259112477302551;0.20729440450668335;0.9427663087844849;0.948035478591919;0.143993079662323;0.9591280817985535
23;0.9274960160255432;0.19992105662822723;0.9340062141418457;0.9493029117584229;0.14164216816425323;0.95923912525177
24;0.9255150556564331;0.20841650664806366;0.9364705681800842;0.946768045425415;0.1420181691646576;0.9692737460136414
25;0.9263074398040771;0.19773204624652863;0.9414093494415283;0.9505703449249268;0.13777883350849152;0.9618528485298157
26;0.923137903213501;0.19852349162101746;0.9334377646446228;0.9505703449249268;0.1367122083902359;0.9618528485298157
27;0.9247226715087891;0.1963045597076416;0.9398258328437805;0.9518377780914307;0.13473761081695557;0.9619565010070801
28;0.9211568832397461;0.1972993165254593;0.9297971725463867;0.9531052112579346;0.13462652266025543;0.96712327003479
29;0.928288459777832;0.1916610449552536;0.9508856534957886;0.9518377780914307;0.1328897476196289;0.9619565010070801
