v_front,v_ego,v_behind,d_front,d_behind,label,label_1,label_2,label_3,label_4
30.8992977142334,28.333587646484375,27.679048538208008,131.82252502441406,112.52283477783203,1,0,0,1,0
4.994644641876221,12.03506088256836,17.16141700744629,14.085799217224121,24.311065673828125,0,0,0,0,0
24.414073944091797,31.38832664489746,27.975582122802734,3.0774805545806885,148.8092041015625,0,0,0,0,0
26.21139907836914,28.30963897705078,25.3895320892334,67.94631958007812,144.84573364257812,1,0,0,1,1
11.789525032043457,14.105947494506836,15.728667259216309,60.16943359375,79.61695098876953,1,1,1,1,1
14.472304344177246,12.586647033691406,14.254853248596191,125.4541244506836,78.21574401855469,1,1,1,1,1
5.070773124694824,10.82945728302002,11.35928726196289,5.263994216918945,95.3145523071289,0,0,0,0,0
17.490262985229492,22.233095169067383,21.86355972290039,27.34735107421875,109.44654846191406,0,0,0,0,0
10.82302474975586,16.489158630371094,17.816211700439453,8.961237907409668,84.71758270263672,0,0,0,0,0
10.34106159210205,17.352075576782227,22.42403221130371,10.810484886169434,27.693387985229492,0,0,0,0,0
4.8979878425598145,8.524500846862793,6.400858402252197,38.70237350463867,137.29852294921875,1,1,1,1,1
21.34553337097168,23.76353645324707,20.320289611816406,61.921348571777344,154.74803161621094,1,0,0,1,1
32.304656982421875,31.746360778808594,31.00566291809082,104.98565673828125,111.91143035888672,1,0,0,0,0
15.007650375366211,19.910493850708008,26.185821533203125,22.361804962158203,11.097695350646973,0,0,0,0,0
24.648256301879883,21.434110641479492,26.199432373046875,144.58262634277344,33.946624755859375,0,0,0,0,0
15.168484687805176,20.658933639526367,24.16204261779785,14.491399765014648,52.85547637939453,0,0,0,0,0
6.285386085510254,10.126993179321289,6.290744781494141,28.420297622680664,164.64004516601562,1,1,1,1,1
26.828075408935547,23.206235885620117,26.04168701171875,149.69647216796875,62.26158905029297,0,0,0,0,0
7.947894096374512,9.32673454284668,13.118313789367676,74.6291275024414,43.40838623046875,1,1,1,1,1
19.57781219482422,20.63156509399414,24.957843780517578,80.54474639892578,40.28629684448242,0,0,0,0,0
12.322892189025879,10.627851486206055,15.800591468811035,123.20494842529297,22.740650177001953,0,0,0,0,0
25.624454498291016,29.749650955200195,31.83457374572754,40.910404205322266,74.82227325439453,0,0,0,0,0
6.632837295532227,10.578566551208496,13.063880920410156,34.06254577636719,64.68424224853516,1,1,1,1,1
27.817419052124023,32.89207077026367,31.6710147857666,31.372833251953125,117.55879211425781,0,0,0,0,0
25.06810188293457,21.580585479736328,20.626758575439453,148.66461181640625,118.18183135986328,1,1,1,1,1
14.007356643676758,15.137109756469727,16.555187225341797,77.5059585571289,83.34580993652344,1,1,1,1,1
28.847713470458984,25.640649795532227,25.98682975769043,142.52145385742188,98.92832946777344,1,0,0,1,0
15.590928077697754,17.81077003479004,15.660995483398438,61.7861328125,137.57383728027344,1,1,1,1,1
11.261914253234863,12.766858100891113,10.875356674194336,72.52446746826172,133.3688507080078,1,1,1,1,1
4.367455959320068,8.590206146240234,13.428009033203125,29.55106544494629,26.297475814819336,0,0,0,0,0
6.305603981018066,11.462479591369629,7.312580585479736,14.694035530090332,169.1942901611328,1,0,1,1,1
16.760446548461914,16.330671310424805,17.171113967895508,101.64816284179688,92.31256103515625,1,1,1,1,1
19.430587768554688,20.318965911865234,19.701419830322266,2.3536581993103027,3.1147255897521973,0,0,0,0,0
8.80675220489502,13.152558326721191,9.45695686340332,28.715904235839844,160.91114807128906,1,0,1,1,1
10.950969696044922,17.215614318847656,20.05943489074707,0.18268561363220215,61.713905334472656,0,0,0,0,0
25.735776901245117,22.996055603027344,24.786439895629883,137.3470458984375,77.7091064453125,1,0,0,0,0
19.86684226989746,23.680326461791992,26.638301849365234,40.64041519165039,61.497276306152344,0,0,0,0,0
22.90926170349121,19.567426681518555,26.43559455871582,146.26197814941406,2.0915637016296387,0,0,0,0,0
11.341277122497559,17.621532440185547,19.70184326171875,0.19207456707954407,73.15617370605469,0,0,0,0,0
17.345796585083008,17.49679946899414,22.755460739135742,94.10140991210938,25.038909912109375,0,0,0,0,0
32.4917106628418,31.508464813232422,28.203285217285156,110.43522644042969,147.22323608398438,1,0,1,1,0
29.908018112182617,32.3431282043457,28.22986602783203,65.8363037109375,157.1078643798828,0,0,0,0,0
24.84440803527832,25.37114715576172,31.412832260131836,89.81026458740234,18.408937454223633,0,0,0,0,0
15.014535903930664,17.421810150146484,22.485177993774414,58.753692626953125,28.06304359436035,0,0,0,0,0
7.582156181335449,11.113716125488281,11.464038848876953,40.55189895629883,98.21843719482422,1,1,1,1,1
17.43155288696289,14.675938606262207,17.528470993041992,138.83773803710938,60.79719543457031,1,0,1,1,0
21.73485565185547,27.61183738708496,30.022167205810547,14.19350528717041,69.7918701171875,0,0,0,0,0
13.47768783569336,14.609841346740723,13.226263999938965,77.67152404785156,126.12425994873047,1,1,1,1,1
17.330930709838867,21.11448097229004,19.10540199279785,40.92512893676758,134.21095275878906,1,0,0,1,1
13.988860130310059,16.528366088867188,22.842878341674805,56.323875427246094,8.462420463562012,0,0,0,0,0
27.4556941986084,25.80845832824707,24.907255172729492,120.3626708984375,116.94278717041016,1,0,1,1,0
25.003982543945312,22.650161743164062,26.28141975402832,132.11932373046875,50.84872055053711,0,0,0,0,0
13.833049774169922,13.844141006469727,13.218658447265625,95.3099365234375,114.05735778808594,1,1,1,1,1
14.018570899963379,14.292853355407715,19.64249038696289,91.25308990478516,21.548765182495117,0,0,0,0,0
3.290294647216797,10.219807624816895,11.09956169128418,12.439093589782715,89.80933380126953,1,0,1,1,1
24.996681213378906,23.26569175720215,25.332496643066406,122.4426040649414,74.50514221191406,0,0,0,0,0
7.7952656745910645,14.96399974822998,14.354808807373047,15.328487396240234,114.47364044189453,0,0,0,0,0
23.406837463378906,26.060976028442383,27.713729858398438,58.72252655029297,80.137939453125,0,0,0,0,0
18.846668243408203,19.40230941772461,21.823379516601562,87.70067596435547,68.42710876464844,1,0,0,0,0
15.61667251586914,22.015026092529297,18.838001251220703,2.209550380706787,150.83633422851562,0,0,0,0,0
24.314863204956055,20.13822364807129,20.564979553222656,159.25289916992188,98.2679214477539,1,1,1,1,1
19.50204849243164,15.600772857666016,13.067840576171875,155.77003479003906,143.65528869628906,1,1,1,1,1
32.137718200683594,33.17902755737305,29.366474151611328,84.98248291015625,151.78753662109375,0,0,0,1,0
8.45016860961914,8.371281623840332,9.596822738647461,98.62244415283203,83.12322235107422,1,1,1,1,1
29.033645629882812,32.980995178222656,32.25177764892578,46.577919006347656,111.24097442626953,0,0,0,0,0
6.17499303817749,8.325298309326172,9.384708404541016,62.428592681884766,85.7303237915039,1,1,1,1,1
15.023828506469727,17.140939712524414,18.583114624023438,62.92372131347656,82.75932312011719,1,1,1,1,1
27.526756286621094,24.637510299682617,27.001590728759766,138.6875457763672,70.26634979248047,0,0,0,0,0
25.164630889892578,25.199289321899414,27.406646728515625,96.97897338867188,72.10983276367188,0,0,0,0,0
14.901652336120605,15.685845375061035,15.697098731994629,83.06627655029297,105.02804565429688,1,1,1,1,1
25.773876190185547,22.19499397277832,29.462953567504883,149.57972717285156,2.0682058334350586,0,0,0,0,0
26.651819229125977,26.680145263671875,22.580121994018555,96.58499145507812,162.63087463378906,1,0,1,1,1
24.032480239868164,21.769725799560547,27.208303451538086,130.86428833007812,24.44835662841797,0,0,0,0,0
21.912166595458984,23.227460861206055,24.041711807250977,77.2903823852539,92.89718627929688,1,0,1,1,0
26.6590518951416,27.538312911987305,30.75042724609375,84.81587982177734,58.364410400390625,0,0,0,0,0
28.14742660522461,32.409149169921875,29.198089599609375,42.003211975097656,144.4290008544922,0,0,0,0,0
9.700056076049805,12.409908294677734,14.336980819702148,53.65998840332031,74.25330352783203,1,1,1,1,1
24.72884750366211,23.320369720458984,26.303266525268555,117.51958465576172,60.975425720214844,0,0,0,0,0
14.495843887329102,19.104164123535156,19.567243576049805,26.376731872558594,97.77437591552734,0,0,0,1,0
10.49579906463623,11.986336708068848,9.182296752929688,72.73448944091797,147.66696166992188,1,1,1,1,1
15.231924057006836,15.572361946105957,19.047529220581055,90.14351654052734,51.61436080932617,1,0,0,0,0
15.508835792541504,13.892271041870117,12.488308906555176,120.83355712890625,126.047119140625,1,1,1,1,1
18.684444427490234,23.197904586791992,19.362077713012695,31.165395736694336,159.7008056640625,0,0,0,0,0
30.499290466308594,30.670839309692383,32.636924743652344,95.04183197021484,76.21104431152344,0,0,0,0,0
10.583521842956543,11.39854621887207,13.49654769897461,83.55418395996094,71.02867889404297,1,1,1,1,1
15.027307510375977,13.316726684570312,11.026412010192871,122.4884033203125,139.52078247070312,1,1,1,1,1
24.257965087890625,21.154726028442383,27.250123977661133,143.21592712402344,14.679548263549805,0,0,0,0,0
22.91609001159668,21.19424819946289,18.470081329345703,122.08123016357422,144.5366668701172,1,1,1,1,1
28.96331214904785,27.06883430480957,24.952919006347656,123.8311538696289,133.84742736816406,1,1,1,1,1
32.987213134765625,30.30088996887207,29.10989761352539,132.5098114013672,118.81883239746094,1,0,0,1,0
16.759769439697266,21.62339210510254,25.568435668945312,24.155776977539062,46.465057373046875,0,0,0,0,0
31.55648422241211,29.56494903564453,25.788190841674805,124.0205307006836,156.19546508789062,1,0,1,1,1
2.6550238132476807,9.585890769958496,10.182295799255371,11.776619911193848,93.67212677001953,1,0,1,1,1
28.409587860107422,27.807767868041992,29.760042190551758,105.66144561767578,76.38472747802734,0,0,0,0,0
18.476064682006836,19.635894775390625,20.478044509887695,79.01313018798828,92.11473083496094,1,1,1,1,1
30.0592041015625,27.4572696685791,30.373210906982422,132.8623046875,62.87240982055664,0,0,0,0,0
27.547740936279297,25.575834274291992,32.960323333740234,125.46746826171875,0.42174041271209717,0,0,0,0,0
14.435561180114746,17.29168128967285,16.542394638061523,52.08108139038086,116.34122467041016,1,1,1,1,1
28.7490234375,31.038589477539062,29.956003189086914,67.13214111328125,117.15363311767578,0,0,0,0,0
16.475343704223633,18.62376594543457,15.606683731079102,62.96175765991211,150.3434600830078,1,1,1,1,1
27.6406307220459,25.167619705200195,29.340408325195312,132.59677124023438,44.2902946472168,0,0,0,0,0
12.102642059326172,14.154317855834961,14.060763359069824,64.30584716796875,105.9051513671875,1,1,1,1,1
3.47601580619812,9.855254173278809,9.076695442199707,3.946753978729248,115.94631958007812,0,0,0,0,0
18.645015716552734,23.75414276123047,24.456579208374023,22.222625732421875,94.00861358642578,0,0,0,0,0
19.174762725830078,20.225482940673828,19.970945358276367,80.24375915527344,108.4957275390625,1,1,1,1,1
22.12166976928711,20.09971809387207,26.721647262573242,126.61534118652344,6.1073808670043945,0,0,0,0,0
12.607781410217285,9.48173713684082,12.06579303741455,146.38209533691406,62.40021514892578,1,1,1,1,1
18.877206802368164,16.745237350463867,15.55930233001709,128.5045166015625,123.18362426757812,1,1,1,1,1
24.9335880279541,31.34825325012207,27.696306228637695,10.952637672424316,152.02175903320312,0,0,0,0,0
26.926599502563477,31.578880310058594,28.395647048950195,35.255638122558594,145.47642517089844,0,0,0,0,0
20.949731826782227,19.74148178100586,26.787979125976562,114.98885345458984,0.3436505198478699,0,0,0,0,0
5.068752288818359,11.663084983825684,14.488540649414062,7.7656707763671875,60.02487564086914,0,0,0,0,0
32.221961975097656,33.12009811401367,31.28614616394043,86.77006530761719,125.32820892333984,0,0,0,0,0
27.22658348083496,26.09332847595215,24.545408248901367,113.0898666381836,126.00277709960938,1,0,1,1,1
22.7458438873291,24.648273468017578,23.891551971435547,69.39283752441406,115.32258605957031,1,0,1,1,0
30.77703094482422,29.4973201751709,31.699853897094727,114.28191375732422,73.16202545166016,0,0,0,0,0
14.750259399414062,19.58938217163086,16.308773040771484,23.20311737060547,153.76702880859375,0,0,0,0,0
21.992664337158203,22.326730728149414,19.77334976196289,92.05845642089844,141.50808715820312,1,1,1,1,1
3.6654038429260254,9.63764476776123,13.072615623474121,2.7155215740203857,49.11747360229492,0,0,0,0,0
24.782047271728516,28.313322067260742,29.618854522705078,47.950923919677734,85.24018859863281,0,0,0,0,0
12.884712219238281,11.680670738220215,11.570728302001953,114.7309341430664,105.75834655761719,1,1,1,1,1
26.079631805419922,29.934173583984375,27.44869613647461,44.43342208862305,137.08880615234375,0,0,0,0,0
31.572404861450195,32.61711502075195,30.558931350708008,84.59735870361328,129.11221313476562,0,0,0,1,0
4.517935752868652,10.799983024597168,12.789710998535156,2.4271199703216553,72.48871612548828,0,0,0,0,0
24.35082244873047,28.04652214050293,28.468324661254883,45.68363571166992,97.7297592163086,0,0,0,0,0
25.56452751159668,28.057353973388672,24.27260398864746,62.661563873291016,157.50218200683594,0,0,0,1,0
32.65427017211914,31.0492000579834,31.050748825073242,118.42184448242188,102.34265899658203,0,0,0,0,0
14.735027313232422,12.30717945098877,9.418601036071777,133.7329864501953,148.74069213867188,1,1,1,1,1
6.269025802612305,11.669708251953125,14.14873218536377,10.806941986083984,65.38884735107422,0,0,0,1,0
18.89155387878418,16.274538040161133,22.964855194091797,135.9474334716797,2.1044461727142334,0,0,0,0,0
23.386842727661133,23.62871742248535,28.26508903503418,92.92400360107422,37.25027847290039,0,0,0,0,0
24.10638427734375,21.834178924560547,19.798574447631836,131.04432678222656,134.15113830566406,1,1,1,1,1
10.912760734558105,14.642389297485352,18.954191207885742,37.78007125854492,38.355628967285156,0,0,0,0,0
16.04107093811035,16.70399284362793,18.159425735473633,84.86087799072266,82.84928894042969,1,1,1,1,1
12.811625480651855,12.498388290405273,11.031309127807617,100.86006164550781,126.8967056274414,1,1,1,1,1
11.058734893798828,12.962968826293945,12.38792896270752,66.41429901123047,112.86251831054688,1,1,1,1,1
19.844249725341797,22.969036102294922,22.926769256591797,51.05818176269531,104.83025360107422,1,0,0,1,0
15.490560531616211,22.59660530090332,27.973590850830078,7.772468566894531,25.343544006347656,0,0,0,0,0
20.210805892944336,22.519054412841797,20.628381729125977,62.728477478027344,131.53176879882812,1,0,1,1,1
25.877714157104492,28.72307777404785,29.489213943481445,57.67912292480469,92.69345092773438,0,0,0,0,0
6.222668647766113,9.230764389038086,6.875546932220459,48.65989685058594,140.79742431640625,1,1,1,1,1
25.728466033935547,23.882232666015625,31.192163467407227,123.73108673095703,0.7028249502182007,0,0,0,0,0
17.816383361816406,21.4923095703125,25.096782684326172,42.48624801635742,51.3507080078125,0,0,0,0,0
11.288249969482422,9.505413055419922,13.85427188873291,124.7777099609375,34.704627990722656,1,0,0,1,0
29.942813873291016,25.888675689697266,23.745140075683594,153.67417907714844,134.9501953125,1,1,1,1,1
25.48621940612793,24.815282821655273,24.244905471801758,107.00484466552734,112.75091552734375,1,0,1,1,0
26.23417091369629,22.459489822387695,22.817333221435547,152.14805603027344,99.03845977783203,1,0,1,1,0
24.710844039916992,30.29953956604004,32.43520736694336,20.892749786376953,73.81636047363281,0,0,0,0,0
4.713630199432373,9.752137184143066,11.800396919250488,16.860136032104492,70.99907684326172,1,1,1,1,1
16.107675552368164,15.958258628845215,20.957853317260742,97.56729125976562,28.13968849182129,0,0,0,0,0
4.459024429321289,8.947977066040039,14.56902027130127,25.338409423828125,14.238544464111328,0,0,0,0,0
30.801939010620117,27.41415786743164,24.197935104370117,143.73001098632812,149.68255615234375,1,1,1,1,1
26.42616081237793,32.248233795166016,31.77339744567871,19.866979598999023,108.25648498535156,0,0,0,0,0
9.819233894348145,14.935822486877441,21.388671875,16.5068359375,5.751984119415283,0,0,0,0,0
8.435550689697266,11.869803428649902,11.12984561920166,42.45734786987305,115.5949478149414,1,1,1,1,1
7.0113420486450195,11.637996673583984,8.81299877166748,23.166439056396484,148.31167602539062,1,1,1,1,1
4.724136829376221,10.46997356414795,11.908034324645996,5.287695407867432,81.04498291015625,0,0,0,0,0
16.50372886657715,19.61309242248535,21.449968338012695,48.73335266113281,77.47303009033203,1,0,1,1,0
28.182918548583984,30.381956100463867,27.503063201904297,68.09053039550781,142.20074462890625,0,0,0,1,0
28.920093536376953,31.464359283447266,29.721040725708008,64.06965637207031,125.66090393066406,0,0,0,0,0
17.790124893188477,22.049518585205078,21.378313064575195,34.263980865478516,114.19209289550781,0,0,0,0,0
11.367086410522461,10.287895202636719,8.827727317810059,113.08680725097656,126.75991821289062,1,1,1,1,1
25.78253746032715,26.189607620239258,30.909259796142578,91.47139739990234,36.953495025634766,0,0,0,0,0
20.842256546020508,24.474502563476562,30.092187881469727,44.480167388916016,23.938114166259766,0,0,0,0,0
27.987337112426758,33.07792663574219,32.77888870239258,31.761262893676758,105.16938781738281,0,0,0,0,0
26.263835906982422,31.013015747070312,30.53561782836914,33.080745697021484,109.21150207519531,0,0,0,0,0
9.883902549743652,17.10454559326172,16.03510856628418,14.15617561340332,121.40345764160156,0,0,0,0,0
27.490528106689453,25.284618377685547,29.824317932128906,128.37289428710938,39.195926666259766,0,0,0,0,0
12.97756290435791,16.333154678344727,21.478784561157227,44.0184326171875,26.38352394104004,0,0,0,0,0
15.589851379394531,13.21064567565918,14.31397533416748,133.0172882080078,87.08068084716797,1,1,1,1,1
10.308797836303711,13.157126426696777,9.044638633728027,51.9039306640625,167.8894500732422,1,1,1,1,1
27.551380157470703,24.072927474975586,23.704830169677734,147.65757751464844,109.45348358154297,1,0,1,1,0
30.823963165283203,30.92616081237793,29.71001434326172,95.9397964477539,118.90616607666016,1,0,0,1,0
15.870415687561035,12.238922119140625,11.708087921142578,152.46987915039062,112.28885650634766,1,1,1,1,1
14.45952033996582,10.447925567626953,9.804227828979492,159.47903442382812,113.59566497802734,1,1,1,1,1
25.53839111328125,32.31635284423828,30.57270622253418,7.160436630249023,125.28707122802734,0,0,0,0,0
15.139575004577637,15.245540618896484,14.214743614196777,93.72186279296875,120.84258270263672,1,1,1,1,1
14.25888729095459,17.686296463012695,16.667491912841797,11.833887100219727,17.00750160217285,0,0,0,0,0
10.105057716369629,16.465356826782227,19.38370704650879,1.4363446235656738,60.0896110534668,0,0,0,0,0
18.080615997314453,24.059337615966797,19.979328155517578,9.917176246643066,163.77822875976562,0,0,0,0,0
30.846956253051758,27.06941795349121,29.253154754638672,149.09408569335938,72.66483306884766,0,0,0,0,0
10.324037551879883,9.389288902282715,12.772631645202637,111.58240509033203,49.810062408447266,1,1,1,1,1
26.510896682739258,30.36690330505371,29.242996215820312,44.561058044433594,117.91824340820312,0,0,0,0,0
